|in |vo|ce as|sai |più |che |la |no|stra |vi|va.
|al|lo|ra |tal, |che |pa|le|se e |co|ver|to
|un |vec|chio, |bian|co |per |an|ti|co |pe|lo,
|san|za |par|lar|mi, |sì |com’ |ï|o e|sti|mo:
|gri|dò |a |noi:« |O |a|ni|me |cru|de|li
|con |at|to e |vo|ce |di |spe|di|to |du|ce
|Quin|di |par|lia|mo e |quin|di |ri|diam |noi;
|vo|ce |che |giun|se |di |con|tra |di|cen|do:
|pur |ch’ i’ |pos|sa |pur|gar |le |gra|vi of|fe|se.
« |Fi|gliuol |di |gra|zia, |que|st’ es|ser |gio|con|do»,
|di |fuor |da |es|sa, |quan|to |fe|ce in |vi|ta,
|e |per |no|vi |pen|sier |can|gia |pro|po|sta,
|guar|da il |ca|lor |del |sol |che |si |fa |vi|no,
|Poi |si |que|ta|ro |quei |lu|cen|ti in|cen|di
|di |ciò |che |ve|ro |spir|to |mi |di|sno|da.
|uo|mi|ni |sia|te, e |non |pe|co|re |mat|te,
|u|na |lon|za |leg|ge|ra e |pre|sta |mol|to,
|l’ a|ni|ma |tua, |e |fa |ra|gion |che |sia
|ten|ne |la |ter|ra |che ’l |Sol|dan |cor|reg|ge.
« |quel|li |che |muo|ion |ne |l’ i|ra |di |Dio
|al |pri|mo |fal|lo |scrit|to |di |Gi|nev|ra.
|Ed |el|li a |me:« |Bal|dez|za e |leg|gia|dria
|Co|me a |co|lor |che |trop|po |re|ve|ren|ti
|Mol|ti |son |li a|ni|ma|li a |cui |s’ am|mo|glia,
|I|vi |co|sì |u|na |cor|ni|ce |le|ga
|a |dir:« |Co|lui |non |par |cor|po |fit|ti|zio»;
|que|sti |chi |son |c’ han|no |co|tan|ta on|ran|za,
|Già |e|ran |so|vra |noi |tan|to |le|va|ti
|na|tu|ral|men|te, |fu |sì |rat|to |mo|to
|ad |u|sar |lor |vi|gi|lia |quan|do |rie|de».
|quel|li |ch’ è |pa|dre |d’ o|gne |mor|tal |vi|ta,
|spi|ri|ti u|ma|ni |non |e|ran |sal|va|ti».
|vi|di |pres|so |di |me |un |ve|glio |so|lo,
« |O |Vir|gi|lio, |Vir|gi|lio, |chi |è |que|sta?»,
|fic|ca|ï |li oc|chi |per |lo |cot|to a|spet|to,
|Quan|do |fui |pres|so a |la |be|a|ta |ri|va,
|Ed |el|li a |me:« |L’ a|mor |del |be|ne, |sce|mo
|por|ser |li un|ci|ni |ver|so |li ’m|pa|nia|ti,
|puo|ser |si|len|zio al |mio |cu|pi|do in|ge|gno,
|Fas|si |di |rag|gio |tut|ta |sua |par|ven|za
|ben |è |che ’l |no|me |di |tal |val|le |pè|ra;
|per |mo|do |che |lo |sti|min |lor |pa|stu|ra,
|per |se|gui|tar |la |go|la ol|tra |mi|su|ra,
|che |d’ o|gne |pa|sto |buon |pa|rea |di|giu|na;
|e |las|se |su |per |la |pri|ma |cor|ni|ce,
|da |lo|ro a|sper|sï|on |l’ oc|chio |com|pre|se;
|tal |cad|de a |ter|ra |la |fie|ra |cru|de|le.
|Tras|se|ci |l’ om|bra |del |pri|mo |pa|ren|te,
|e |si |rac|que|ta |poi |che ’l |pa|sto |mor|de,
|A |noi |ve|nìa |la |cre|a|tu|ra |bel|la,
|se |non |che ’ |cen|ni al|trui |so|spec|ciar |fan|no;
|Fui |chia|ma|to |Cur|ra|do |Ma|la|spi|na;
|più |e |me|glio u|na |che |le |cin|que |spa|de.
|Tan|to |di|ce |di |far|mi |sua |com|pa|gna
|da |se|ra a |ma|ne ha |fat|to il |sol |tra|git|to?».
|ma |die|de |lor |ve|ra|ce |fon|da|men|to;
|già |mai |ri|ma|gna |d’ es|si |te|sti|mo|nio.
|che |pren|der |vuo|li, io |di|co, |non |Ma|ria,
|ch’ i’ |non |te|me|rei |un|ghia |né |un|ci|no!».
|la |glo|ria |de |la |lin|gua; e |for|se è |na|to
|O|ro e |ar|gen|to |fi|ne, |coc|co e |biac|ca,
|fos|se o|riz|zon|te |fat|to |d’ u|no a|spet|to,
|On|d’ io, |che |so|lo in|nan|zi a |li al|tri |par|lo,
|quin|ci, e |quin|di |te|me|va |ca|der |giu|so.
|al |fuo|co, |non |l’ a|vei |tu |co|sì |pre|sto;
« |S’ el|li a|ves|se |po|tu|to |cre|der |pri|ma»,
|cal|can|do i |buo|ni e |sol|le|van|do i |pra|vi.
|to|sto |che ’l |vo|stro |vi|so |si |na|sco|se».
|la|gri|man|do a |co|lui |che |sé |ne |pre|sti.
|gri|da|ron |li al|tri; e |l’ a|ni|mal |bi|na|to:
|l’ ul|ti|mo è |tut|to |d’ An|ge|li|ci |lu|di.
|pen|san|do |ciò |che ’l |mio |cor |s’ an|nun|zia|va;
|dis|se ’l |po|e|ta a |me,« |non |per|der |l’ o|ra;
|ve|drai |co|me a |co|stui |con|vien |che |va|da
|nel |mio |pen|sier |di|cea:“ |Che |co|sa è |que|sta?”.
|Fu il |san|gue |mio |d’ in|vi|dia |sì |rï|ar|so,
|né |per |di|vi|sï|on |fat|to |ver|mi|glio».
|di |fa|vil|le |d’ a|mor |co|sì |di|vi|ni,
|E |qua|le, an|nun|zia|tri|ce |de |li al|bo|ri,
|e |di|scen|den|do |nel |mon|do |de|fun|to,
|per |me |si |va |tra |la |per|du|ta |gen|te.
|del |mio |bat|te|smo |pren|de|rò ’l |cap|pel|lo;
|tal |qual |di |ra|mo in |ra|mo |si |rac|co|glie
|che |mo|rì |per |la |bel|la |Dei|a|ni|ra,
|de |l’ et|ter|no |pa|laz|zo |più |s’ ac|cen|de,
|Se i |piè |si |stan|no, |non |stea |tuo |ser|mo|ne».
|al |lo|co |che |per|dé |l’ a|ni|ma |ria.
|che |mai |va|lor |non |co|nob|be |né |vol|le.
|da |quel|la |bel|la |spe|ra |mi |di|sle|ghe».
|e ’l |fe|ru|to |ri|strin|se in|sie|me |l’ or|me.
|cre|den|do |ch’ al|tro |ne |vo|les|se |di|re,
|di |no|va |fel|lo|nia |di |tan|to |pe|so
|e |tut|to |che |tu |sie |ve|nu|to |mol|to,
|Al|lo|ra il |mo|ne|tier:« |Co|sì |si |squar|cia
|s’ io |m’ in|tu|as|si, |co|me |tu |t’ in|mii».
|vol|tòm|mi |per |le |ri|pe e |per |lo |fon|do,
|che |sù |nel |mon|do |la |mor|te |ti |por|se?
|l’ a|va|ra |po|ver|tà |di |Ca|ta|lo|gna
|Cin|que |vol|te |rac|ce|so e |tan|te |cas|so
|che |que|sta e|ra |la |set|ta |d’ i |cat|ti|vi,
|s’ io |ri|tor|no a |com|piér |lo |cam|min |cor|to
|in |que|sto |re|gno, |sì |ch’ io |per|do |trop|po
|di |noi |chia|rir|ti, a |tuo |pia|cer |ti |sa|zia».
|e’ |di |tut|ti |lor |gra|di |son |li |som|mi.
|per |più |le|ti|zia |sì |mi |si |na|sco|se
|Co|me |l’ au|gel|lo, in|tra |l’ a|ma|te |fron|de,
|Co|sì |par|lam|mo in|fi|no al |lo|co |pri|mo
|la |bel|la |don|na |ch’ al |ciel |t’ av|va|lo|ra.
|el|li è |ser |Bran|ca |Do|ria, e |son |più |an|ni
« |O |a|ni|ma», |dis|s’ io,« |che |par |sì |va|ga
|e |tre |spi|ri|ti |ven|ner |sot|to |noi,
« |tra |co|lor |non |vo|glia|te |ch’ io |vi |gui|di.
|Que|sti |non |ci|be|rà |ter|ra |né |pel|tro,
|e |s’ io |al |ve|ro |son |ti|mi|do a|mi|co,
|la |vo|ce |mia |di |gran|de af|fet|to im|pres|sa.
|pres|so a |co|lor |che |non |veg|gion |pur |l’ ov|ra,
« |O |fra|te», |dis|se,« |que|sti |ch’ io |ti |cer|no
|Ed |ec|co un |lu|stro |sù|bi|to |tra|scor|se
|pur |che |la |ter|ra |che |per|de om|bra |spi|ri,
|col|pa |di |quel|la |ch’ al |ser|pen|te |cre|se,
|da |man |si|ni|stra |m’ ap|pa|rì u|na |gen|te
|Ed |el|li a |me:« |A|van|te |che |la |pro|da
|Ma |sì |co|me |car|bon |che |fiam|ma |ren|de,
|non |mi |ti |ce|le|rà |l’ es|ser |più |bel|la,
|On|d’ ei |ri|spuo|se:« |Quan|do |tu |an|da|vi
|e |quei |c’ han|no a |giu|sti|zia |lor |di|si|ro
|ol|tre an|da|vam |dal |la|to |che |si |le|va.
|fe|ria|mi il |so|le in |su |l’ o|me|ro |de|stro,
|de |lo |Spi|ri|to |San|to, |ch’ è |dif|fu|sa
« |Be|ne|det|to |sia |tu», |fu,« |tri|no e |u|no,
|si |per|dea |la |sen|ten|za |di |Si|bil|la.
|Da |o|gne |boc|ca |di|rom|pea |co’ |den|ti
|non |pò |da |sua |na|tu|ra es|ser |pos|sen|te
|com’ |io |fui |di |na|tu|ra |buo|na |sci|mia».
|mo|vien |che |ri|ci|dien |li ar|gi|ni e ’ |fos|si
|quan|do |mi |vol|si |per |ve|der |Bea|tri|ce,
|sì |che |dal |fat|to il |dir |non |sia |di|ver|so.
|In |cer|chio |le |fa|ce|van |di |sé |clau|stro
|dal |suo |be|ne o|pe|rar |non |li è |no|ci|vo,
|non |gon|ne |con|ti|gia|te, |non |cin|tu|ra
|ne |la |mia |men|te |po|tei |far |te|so|ro,
|si |tras|se |per |for|mar |la |bel|la |guan|cia
|per |che |l’ u|ma|na |gen|te |si |rab|buf|fa;
|I|sa|ra |vi|de ed |E|ra e |vi|de |Sen|na
|par|reb|be |lu|na, |lo|ca|ta |con |es|so
|che |non |si |può |for|nir |per |la |ve|du|ta;
|se |ben |si |guar|da |con |la |men|te |sa|na;
|non |ti |po|ria |me|nar |da |me |al|tro|ve.
|quan|do |di |Io|sa|fàt |qui |tor|ne|ran|no
|Lo |du|ca il |do|man|dò |poi |chi |el|lo e|ra;
|fu|gò |Bea|tri|ce |col |rag|gio |d’ i |suoi,
|la |qual |mol|te |fï|a|te |l’ o|mo in|gom|bra
|e |pie|de in|nan|zi |pie|de a |pe|na |met|te,
|s’ io |non |a|ves|si |vi|ste |le |ri|tor|te.
|qual |e|ra |tra i |can|tor |del |cie|lo ar|ti|sta.
|tan|to ov|ra |poi, |che |già |si |mo|ve e |sen|te,
|Co|sì |non |so|glion |far |li |piè |d’ i |mor|ti».
|cre|pa|ta |per |lo |lun|go e |per |tra|ver|so.
« |Dan|te, |per|ché |Vir|gi|lio |se |ne |va|da,
|lo |mio |ma|e|stro, e |io |do|po |le |spal|le.
|già |di |lar|ghez|za, |che ’l |mes|so |di |Iu|no
|t’ han|no |mo|stra|to |Se|ra|fi e |Che|ru|bi.
|da |la |man |de|stra |mi |la|sciai |Si|bi|lia,
|è |tal, |che |li al|tri |non |so|no il |cen|te|smo:
|un |di|sio |di |par|la|re on|d’ ï|o ar|de|va.
|ve|nu|ta |pri|ma |tra ’l |gri|fo|ne ed |es|so,
|be|ne o|pe|ran|do, |l’ uom |di |gior|no in |gior|no
|ch’ è |con|tra|po|sto a |quel |che |la |gran |sec|ca
“ |Qui |Iu|di|ca|tis |Ter|ram”, |fur |sez|zai.
|D’ o|gne |ma|li|zia, |ch’ o|dio in |cie|lo ac|qui|sta,
|Un |po|co at|te|se, e |poi« |Da |ch’ el |si |ta|ce»,
|for|se |d’ es|ser |no|ma|to |sì |o|scu|ro,
|pur |qui |per |u|so, e |for|se |d’ al|tro |lo|co
|per |non |dir |più, |e |già |da |noi |sen |gia
|Co|me |si |vol|ge, |con |le |pian|te |stret|te
|di|cen|do:« |Le |pa|ro|le |tue |sien |con|te».
|tan|to |ch’ io |vol|si in |sù |l’ ar|di|ta |fac|cia,
|là |do|v’ io |son, |fo |io |que|sto |vï|ag|gio»,
|le |vo|stre |de|stre |sien |sem|pre |di |fo|ri».
|le|ti|zian |del |suo |or|di|ne |for|ma|ti.
|che ’l |ca|ne a |quel|la |liev|re |ch’ el|li ac|cef|fa”.
|Di|nan|zi a |me |non |fuor |co|se |cre|a|te
|sì |sot|to |te, |che |nes|su|no ha |po|de|re
|sa|nar |le |pia|ghe |c’ han|no I|ta|lia |mor|ta,
|prin|ci|pio e |fi|ne |con |la |men|te |fis|sa.
|ad |or|ga|nar |le |pos|se on|d’ è |se|men|te.
|diè |dian|zi ’l |mon|te, e |per|ché |tut|to ad |u|na
|di |me |s’ im|pren|ta, |com’ |io |fe’ |di |lui;
|che ’n|fin |là |sù |fa|cea |spia|cer |suo |lez|zo.
|e |con |i|dre |ver|dis|si|me e|ran |cin|te;
|ché |co|sì |è |a |lui |cia|scun |lin|guag|gio
|che |que|sti |spir|ti |che |mo |t’ ap|pa|ri|ro,
|qui |fa|rem |pun|to, |co|me |buon |sar|to|re
|ri|spuo|se il |du|ca |mio,« |siam |con |quel |Gre|co
|su|pe|ril|lu|strans |cla|ri|ta|te |tua
|Ma |quan|do |tu |sa|rai |nel |dol|ce |mon|do,
|del |ro|man |prin|ci|pa|to, il |cui |va|lo|re
|di|stin|se |tan|to oc|cul|to e |ma|ni|fe|sto,
|Be|ne è |che |san|za |ter|mi|ne |si |do|glia
|tan|to, |ch’ i’ |non |av|rei |vi|sto |do|v’ e|ra,
|Per|ciò |non |la|gri|mai |né |ri|spuo|s’ io
|ve|tri o |me|tal|li |sì |lu|cen|ti e |ros|si,
|da |per|fet|to |ve|der, |che, |co|me ap|pren|de,
|den|tro a |la |sel|va an|ti|ca |tan|to, |ch’ io
|li|be|ra |vo|lon|tà |di |mi|glior |so|glia:
|de |la |mia |don|na, e |l’ a|ni|mo |con |es|si,
|Poi |che |la |fiam|ma |fu |ve|nu|ta |qui|vi
|e |co|me |per|ché |non |li |fos|se |tol|ta,
|A|ta|man|te |di|ven|ne |tan|to in|sa|no,
|per |ch’ io, |ac|ciò |che ’l |du|ca |stes|se at|ten|to,
|È |Bë|a|tri|ce |quel|la |che |sì |scor|ge
|ta|ci|to |co|ram |me |cia|scun |s’ af|fis|se,
|so|pra |la |qual |si |fon|da |l’ al|ta |spe|ne;
|poi |di|man|dò:« |Quan|t’ è |che |tu |ve|ni|sti
|ven|ne |gen|te |col |vi|so in|con|tro a |que|sta,
|non |è |se |non |splen|dor |di |quel|la i|dea
|o |ver |per |ac|que |ni|ti|de e |tran|quil|le,
|sì |che |m’ i|ne|brï|a|va il |dol|ce |can|to.
|la |San|ta |Chie|sa, |sot|to |le |sue |a|li
|re|gal |pru|den|za è |quel |ve|de|re im|pa|ri
|la |par|te o|rï|en|tal |tut|ta |ro|sa|ta,
|che |sco|tes|se u|na |tor|re |co|sì |for|te,
|e |in|di |l’ al|trui |rag|gio |si |ri|fon|de
|Io |a|vea |già i |ca|pel|li in |ma|no av|vol|ti,
|che |mai |non |vi|de |na|vi|car |sue |ac|que
|e ’l |du|ca |Got|ti|fre|di |la |mia |vi|sta
|la|ti|na on|d’ io |mia |col|pa |tut|ta |re|co,
|Di |che |cia|scun |di |col|pa |fu |com|pun|to,
|quan|do |noi |ci |met|tem|mo |per |un |bo|sco
|O |Sa|ùl, |co|me in |su |la |pro|pria |spa|da
|non |di|co |tut|ti, |ma, |po|sto |ch’ i’ ’l |di|ca,
|li|be|ro of|fi|cio |di |dot|to|re as|sun|se,
|per |lo |suo a|mo|re a|dun|que a |noi |ti |pie|ga.
|non |puoi |fal|li|re a |glo|rï|o|so |por|to,
“ |Ve|ni|te, |be|ne|dic|ti |Pa|tris |mei“,
|qual |di |ve|der, |qual |di |fug|gir |lo |so|le,
|s’ el|le |non |sien |di |lun|ga |gra|zia |vò|te,
« |Dì, |buon |Cri|stia|no, |fat|ti |ma|ni|fe|sto:
|Trat|to |m’ a|vea |nel |fiu|me in|fin |la |go|la,
|Po|co |sof|fer|se; |poi |dis|se:« |Che |pen|se?
|a |gui|sa |del |par|lar |di |quel|la |va|ga
|di |sua |po|ten|za |con|tra ’l |som|mo |Gio|ve»,
|che |Pal|lan|te |mo|rì |per |dar|li |re|gno.
|L’ an|gel |che |ven|ne in |ter|ra |col |de|cre|to
|co|sì, |giù |d’ u|na |ri|pa |di|sco|sce|sa,
|che |d’ al|tro |ci|bo |fat|to in |u|man |u|so,
|non |te|mer |tu, |ch’ i’ |ho |le |co|se |con|te,
|poi |a |la |bel|la |don|na |tor|na’ il |vi|so.
|e |o|gne |per|mu|tan|za |cre|di |stol|ta,
|di|nan|zi a |lei |le |sue |a|li |di|ste|se.
|s’ ac|cor|ser |d’ e|sta in|na|ta |li|ber|ta|te;
|di |ra|gio|nar, |driz|za’ |mi, e |co|min|ciai,
|che |fu |già |vi|te e |o|ra è |fat|ta |pru|no».
|In |que|sto |luo|go, |de |la |schie|na |scos|si
|oh |set|ten|trï|o|nal |ve|do|vo |si|to,
|E |poi |ch’ a |la |man |de|stra |si |fu |vòl|to,
|a|ni|me |san|te, il |fo|co: in|tra|te in |es|so,
|per |che ’l |mio |vi|so in |lei |tut|to e|ra |mes|so.
|Tu |ti |ri|ma|ni o|mai; |ché ’l |tem|po è |ca|ro
|ve|sti|to |con |le |gen|ti |glo|rï|o|se.
|In|tra |Tu|pi|no e |l’ ac|qua |che |di|scen|de
|e |s’ e’ |fu|ron |di|nan|zi al |cri|stia|ne|smo,
|o|gne |di|mo|stra|zion |mi |pa|re ot|tu|sa».
|per |la |no|vel|la e|tà, |ché |pur |no|ve an|ni
|me|mo|ria o |u|so a |l’ a|mo|ro|so |can|to
|che |nul|lo |vi |la|sciò |di |più |chia|rez|za;
|ol|tre |la |di|fen|sion |d’ i |sen|ni u|ma|ni;
|I|vi |mi |par|ve in |u|na |vi|sï|o|ne
|di |ra|gio|na|re an|cor |mi |mi|se in |cu|ra;
|e |co|me a|mi|co o|mai |me|co |ra|gio|na:
|E |pe|rò, |quan|do |s’ o|de |co|sa o |ve|de
|Io |lo |se|gui|va, e |po|co e|ra|vam |i|ti,
|or |con |al|tri, or |con |al|tri |reg|gi|men|ti.
|nel |pri|mo |cin|ghio |del |car|ce|re |cie|co;
|Men|tre |ch’ io |for|ma |fui |d’ os|sa e |di |pol|pe
|ne |la |sua |vi|sta, e |co|tal |si |mo|ria;
|Ben |sai |co|me |ne |l’ ae|re |si |rac|co|glie
|in|di |sog|giun|se:« As|sai |be|ne è |tra|scor|sa
|Né |ven|ni |pri|ma a |l’ ul|ti|ma |pa|ro|la,
|e |ne’ |se|con|di |sé |stes|so |mi|su|ra,
|per |far |co|no|scer |me|glio e |sé |e ’ |suoi.
|di |che |la |men|te |mia |e|ra |so|spe|sa.
|I’ |fui |de |la |cit|tà |che |nel |Ba|ti|sta
|che |tu |dei |a |co|lui |che |sì |na|scon|de
|ne |la |pre|sen|za |del |Fi|gliuol |di |Dio,
|am|bo |le |cor|ti |del |ciel |ma|ni|fe|ste.
|che |fu |nel |co|min|ciar |co|tan|to |to|sta.
|chi |guar|da |pur |con |l’ oc|chio |che |non |ve|de,
|ne |l’ ae|re |d’ o|gne |par|te, e |vi|di |spen|ta
|che |mi |so|lea |que|tar |tut|te |mie |do|glie,
|sì |de |la |men|te in |la |vi|ta |pri|ma|ia,
|pe|rò |che |gen|te |di |mol|to |va|lo|re
|per |con|ta|sta|re a |Ru|ber|to |Gui|scar|do;
|e |di |mo|strar |lo ’n|fer|no a |lui |in|ten|do».
|dis|s’ io,« |deh, |san|za |scor|ta an|dian|ci |so|li,
|al |qua|le in|ten|der |fuor |me|stier |le |vi|ste.
|lo |muo|ver |per |le |mem|bra |che |son |gra|vi,
|Quan|do |vi|di |co|stui |nel |gran |di|ser|to,
|se |quin|ci e |quin|di |pria |non |è |gu|sta|to:
|che |quel |si |che|re e |di |quel |si |rin|gra|zia,
|da |lei |av|rei |mio |in|ten|to |ri|vol|to.
|Poi, |quan|do il |cor |vir|tù |di |fuor |ren|dem|mi,
|pre|se |la |ter|ra, e |con |pie|ne |le |pu|gna
|e |or |pa|rë|an |da |la |bian|ca |trat|te,
|e |ren|dea |me |la |mia |si|ni|stra |co|sta,
|che |fe|ce a |la |con|tra|da un |gran|de as|sal|to.
|ri|spuo|se,« |ma ’l |bol|lor |de |l’ ac|qua |ros|sa
|Co|sì |dis|se ’l |ma|e|stro; ed |el|li |stes|si
|Un |a|men |non |sa|ria |pos|su|to |dir|si
|da |la |cin|to|la in |sù |tut|to ’l |ve|drai».
|ma |per|ché |poi |ti |ba|sti |pur |la |vi|sta,
|per |ch’ el|li, ac|cu|mu|lan|do |duol |con |duo|lo,
|rat|to |che ’n|te|ser |le |pa|ro|le |cru|de.
« |Se |ben |lo ’n|ten|di|men|to |tuo |ac|car|no
|e |quin|ci ap|par |ch’ o|gne |mi|nor |na|tu|ra
|quan|d’ Ë|o|lo |sci|loc|co |fuor |di|scio|glie.
|Com’ |io |l’ ho |trat|to, |sa|ria |lun|go a |dir|ti;
|e ’l |ter|zo |già |chi|na|va in |giu|so |l’ a|le;
|mor|te in|du|giò |per |ve|ra |pe|ni|ten|za:
|e |con |li an|te|rï|or |le |brac|cia |pre|se;
|in|ver’ |lo |se|gno |del |no|stro in|tel|let|to,
|co|me |stel|le |vi|ci|ne a’ |fer|mi |po|li,
|da |es|sa, |da |cui |nul|la |si |na|scon|de:
|quan|do |ri|mem|bro, |con |Gui|do |da |Pra|ta,
|quan|do ’l |va|por |che ’l |por|ta |più |è |spes|so,
|A|li han|no |la|te, e |col|li e |vi|si u|ma|ni,
|do|v’ el |par|lò |de |la |ra|na e |del |to|po;
|Mag|gior |bon|tà |vuol |far |mag|gior |sa|lu|te;
|Es|so |ten|de|va in |sù |l’ u|na e |l’ al|tra a|le
|che |dis|se, |las|so!,“ |Ca|po ha |co|sa |fat|ta”,
|E |poi |che |le |pa|ro|le |sue |re|sta|ro,
|san|za |dan|no |di |pe|co|re o |di |bia|de.
|muo|ve|re a |noi, |non |mi |sem|bian |per|so|ne,
|ne |l’ ec|cel|so |giar|di|no, o|ve |co|stei
|re|flet|ten|do |da |sé |li et|ter|ni |rai.
|de |la |ve|ra |cit|ta|de al|men |la |tor|re.
|di|rò |de |l’ al|tre |co|se |ch’ i’ |v’ ho |scor|te.
|vit|ti|ma |fas|si |di |que|sto |te|so|ro,
|non |pun|ger |be|stie, |non|ché |mem|bra u|ma|ne,
|la |men|te |tua, |e |dì |on|de a |te |ven|ne».
|de |l’ al|to |dì i |gi|ron |del |sa|cro |mon|te,
|de|gno |di |tan|ta |re|ve|ren|za in |vi|sta,
|Ma |voi |chi |sie|te, a |cui |tan|to |di|stil|la
|prie|go|ti |ch’ a |la |men|te al|trui |mi |re|chi:
|Dor|me |lo ’n|ge|gno |tuo, |se |non |e|sti|ma
|ri|spuo|s’ io |lui,« |m’ han|no a|mor |di|sco|ver|to,
|ri|spuo|se a |me;« |on|de |qui |non |si |can|ta
|ten|de |le |brac|cia, |poi |che ’l |lat|te |pre|se,
« |Io |son |d’ es|ser |con|ten|to |più |di|giu|no»,
|dan|do|le |bia|smo a |tor|to e |ma|la |vo|ce;
|per |ch’ io |di |co|ru|scar |vi|di |gran |fe|ste.
|sì |del |can|ta|re e |sì |del |fiam|meg|giar|si
|tan|to |ch’ i’ |vi|di |de |le |co|se |bel|le
|che |la |tua |af|fe|zion |mi |fé |pa|le|se,
|Di |que|sta |lu|cu|len|ta e |ca|ra |gio|ia
|e |ri|trar|re a |co|lor |che |vi |man|da|ro
|Fran|ce|sco e |Po|ver|tà |per |que|sti a|man|ti
|non |rug|ghiò |sì |né |si |mo|strò |sì |a|cra
|La |be|stia ad |o|gne |pas|so |va |più |rat|to,
|ma |vi|di |be|ne e |l’ u|no e |l’ al|tro |mos|so.
|se, in|ter|pre|ta|ta, |val |co|me |si |di|ce!
|ve|di |che |del |di|sio |ver’ |lei |mi |pie|go!».
|sì |che |Cer|via |ri|cuo|pre |co’ |suoi |van|ni.
|a|ves|se |di |ve|der |s’ al|tri e|ra |me|co;
|E |un |che ’n|te|se |la |pa|ro|la |to|sca,
|e |se |tu |guar|di |quel |che |si |re|ve|la
|che |pria |per |lun|ga |stra|da |ci |di|vi|se.
|ma |per |ne|ces|si|tà, |ché ’l |suo |con|cet|to
|le |con|di|zion |di |qua |giù |tra|smu|tar|si,
|co|sì ’l |sov|ran |li |den|ti a |l’ al|tro |po|se
|E |al |mon|do |mor|tal, |quan|do |tu |rie|di,
|quin|ci |si |mos|se |spi|ri|to a |no|mar|lo
|che |sù |l’ a|ve|re e |qui |me |mi|si in |bor|sa.
|che |veg|gen|do |la |mo|glie |con |due |fi|gli
|cre|do |che |fan|no i |cor|pi |ra|ri e |den|si».
|ver|so ’l |graf|fiar, |che |tal|vol|ta |la |schie|na
|Com|pié ’l |can|ta|re e ’l |vol|ger |sua |mi|su|ra;
|sì |co|me |co|sa in |suo |se|gno |di|ret|ta.
|per|ché |ci |tre|ma e |di |che |con|gau|de|te.
|E |Bë|a|tri|ce |co|min|ciò:« |Rin|gra|zia,
|Ma|ra|vi|glia |sa|reb|be in |te |se, |pri|vo
|veg|gen|do ’l |mon|do a|ver |can|gia|ta |fac|cia
|pu|ni|sce i |fal|sa|dor |che |qui |re|gi|stra.
|e |dis|se:« |Ge|rï|on, |mo|vi|ti o|mai:
|che |fa |in |nu|be il |suo |fo|co |ve|lo|ce».
|da |lei |sa|prai |di |tua |vi|ta il |vï|ag|gio».
|e |sap|pi |che ’l |suo |muo|ve|re è |sì |to|sto
|e |del |ve|de|re è |mi|su|ra |mer|ce|de,
|che ’l |fé |con|sor|to in |mar |de |li al|tri |dèi.
|qua|si |ru|bin |che |o|ro |cir|cun|scri|ve;
|fu |per |O|no|rio |da |l’ Et|ter|no |Spi|ro
|E |co|me |quin|ci il |glo|rï|o|so |scan|no
|mi |dis|se,« |ri|co|no|sci|mi, |se |sai:
|per |l’ ae|re |ne|ro e |per |la |neb|bia |fol|ta.
|co|nob|ber |l’ al|tre e |se|guir |tut|te |quan|te.
|Man|tü|a |l’ ap|pel|lar |san|z’ al|tra |sor|te.
|da|to |t’ av|rei |a |l’ o|pe|ra |con|for|to.
|Go|di, |Fio|ren|za, |poi |che |se’ |sì |gran|de
|ma |per|ché |Dio |vo|les|se, |m’ è |oc|cul|to,
|di |cui |se|gò |Fio|ren|za |la |gor|gie|ra.
|L’ an|ti|co |san|gue e |l’ o|pe|re |leg|gia|dre
|a |tan|ta al|tez|za, |non |è |ma|ra|vi|glia;
|la |tua |ra|gio|ne, e |as|sai |ben |di|stin|gue
|E |co|me a |mes|sag|ger |che |por|ta u|li|vo
|che |to|sto |pian|ge|rà |quel |mo|na|ste|ro,
|che |fu|ro a |l’ os|so, |co|me |d’ un |can, |for|ti.
|co|me |di|man|di a |dar |l’ a|ma|to al|lo|ro.
|Sov|r’ es|sa |ve|de|stù |la |scrit|ta |mor|ta:
|com’ |io |de |l’ ad|dor|nar|mi |con |le |ma|ni;
|La |pro|ve|den|za, |che |co|tan|to as|set|ta,
|ch’ i’ |stra|nï|as|se |me |già |mai |da |voi,
|con|ten|te |fu|ron |d’ ac|qua; e |Da|nï|el|lo
|a |pri|vi|le|gi |ven|du|ti e |men|da|ci,
|ti |pon|ga in |pa|ce |la |ve|ra|ce |cor|te
|or |fu |sì |fat|ta |la |sem|bian|za |vo|stra?”;
|Ma io |veg|gi’ |or |la |tua |men|te |ri|stret|ta
|og|gi |co|lui |che |la |fa|scia |col |fre|gio.
|git|ta|to |mi |sa|rei |per |rin|fre|scar|mi,
|di |quel |som|mo I|po|crà|te |che |na|tu|ra
|Or |di|rai |tu |ch’ el |si |di|mo|stra |te|tro
|con|vien |che |ne |la |mia |lin|gua |si |scer|na.
|che |da |Ver|cel|li a |Mar|ca|bò |di|chi|na.
|Qui|vi |la |ri|pa |fiam|ma in |fuor |ba|le|stra,
|La |di|vi|na |giu|sti|zia |di |qua |pun|ge
|e |co|me |so|no in |di|stan|te |ri|pa|ro.
|e |poi |mi |fe|ce in|tra|re ap|pres|so |lui;
|do|ve |tem|po |per |tem|po |si |ri|sto|ra».
